work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,all_kudos,all_bookmarks,body
24897301,A Bet (That Ends With A Pufferfish),['Travesty_Majesty'],General Audiences,M/M,Sanders Sides (Web Series),Deceit | Janus Sanders/Logic | Logan Sanders,"Deceit | Janus Sanders, Logic | Logan Sanders, Creativity | Roman ""Princey"" Sanders","No Angst, meme reference, Mentioned background characters, Fluff and Crack, Chess, Why does everyone have logan and janus play chess?, I'm not complaining I'm just saying, I'm Bad At Summaries, Loceit - Freeform",English,2020-06-29,Completed,2020-06-29,848,1/1,5,102,6,465,"['Shadowgirlwillruletheworld', 'True_Army', 'Wolf268055', 'simple_serenade', 'Your_biromantic_royal', 'thearchives17', 'TrashyFool', 'KiyooMatcha', 'Rayray_ishere', 'Chonchi', 'Tabbyvin', 'KorruptBrekker', 'ReedDragonwitch', 'mongoosejpeg', 'Miss_Shipalot', 'wisecolorthing', 'Star_catz1219', 'gothfoxx', 'Wilful_lime', '207_Dry_Bones', 'ThatsCrazyRandom', 'RipplingReader', 'Shadowwolfsky', 'AmbiguousGenius', 'magic_but_its_green', 'Dragongirl152', 'Wyvflie', 'yeetus159', 'kaykandcookies', 'thatbatbites', 'SkyeGazer', 'CrysEatsRocks', 'SomeoneIKnow', 'chocococo17', 'BluebunnyBlue', 'Meerie13', 'Lilllilly', 'Mygaythoughts', 'fruityasf', 'Inevitable404', 'Jared', 'Water_lz', 'ARandomQuark', 'C4RRI0N', 'HandsToTheSkye', 'Asameki', 'VeryCoolKid69420', 'No_K006', 'caramelcat']",[],
24896896,"i've been the archer, i've been the prey (who could ever leave me, darling, but who could stay)",['shayvanburen'],General Audiences,F/M,Artemis Fowl - Eoin Colfer,Artemis Fowl II/Minerva Paradizo,"Artemis Fowl II, Minerva Paradizo","ship fic, YES ship fic, um, Fluff, Chess, yea they just play chess i don't know how im supposed to tag, Banter",English,2020-06-24,Completed,2020-06-24,831,1/1,9,43,3,593,"['MagnustheRed', 'BlackadderVII', 'Mari_Lace', 'sniffsniff', 'underratedum', 'Khashi', 'sunnydeefangirl', 'Pisces_Pixie', 'AFeelingUniverse', 'naama', 'Randomness_Ensue', 'kaydiachi', 'liberator86', 'AlyssGrace', 'levvli', 'BookQueen12', 'Kleronis', 'orangerosebush', 'Aculos', 'deconstruction', 'purplerry']",[],
24830362,Your Move,['Superdale33'],General Audiences,Gen,101 Dalmatian Street (Cartoon),,"Dolly (101 Dalmatians), Dylan (101 Dalmatians), D.J. (101 Dalmatians), Dawkins (101 Dalmatians), Delgado (101 Dalmatians), Da Vinci (101 Dalmatians), Diesel (101 Dalmatians)","Slice of Life, Short Story, siblings being siblings, Chess, Mystery, Family antics, A Typical Day with the Dalmatians, Sibling Bonding, One Shot, Dolly is Focused When She Wants to Be",English,2020-06-21,Completed,2020-06-21,"8,606",1/1,7,26,4,999,"['Markinator_999', 'BlackHandKelly', 'MrJacob77', 'MatthaisUnidostres', 'Unixyss', 'kayijelu', 'Pagemistress1', '101DalmationStFan', 'JustAFanOfManyThings', 'Veilo', 'spotty8ee']",[],
24835846,i don't hate you.,['discodancing'],General Audiences,Gen,Falsettos - Lapine/Finn,,"Jason (Falsettos), Marvin (Falsettos)","POV Second Person, father-son bonding, Chess, jason is smart, Marvin is (sort of) a Good Dad, Canon Compliant, Yes that means Whizzer is dead, It doesn't really matter much though",English,2020-06-21,Completed,2020-06-21,384,1/1,2,22,null,288,"['Yachikuro', 'Papolali0021', 'DragonMustard', 'Stay_Frosty', 'princetore', 'DumbTheatreKid', 'judy_newstead', 'thepinkus27', 'praisesataan', 'Love_never_wanted_me', 'gordonschwinn']",[],
24571486,Even stars burn out [FR] - Drabble ndeg147 : << Bail Organa >>,['Isa_Faradien'],General Audiences,,Star Wars - All Media Types,,"Bail Organa, Leia Organa","Drabble, writing challenge, Fluff, Domestic Fluff, Feels, Cute, Chess",Francais,2020-06-06,Completed,2020-06-06,135,1/1,null,null,null,15,[],[],
24547537,home cooking,['RenWritesStuff (FahRENheit2006)'],General Audiences,F/F,Mass Effect Trilogy,Female Shepard/Samantha Traynor,"Samantha Traynor, Female Shepard (Mass Effect), Traynor Parents","merweek 2020, Family Dinners, Horizon (Mass Effect), Chess",English,2020-06-05,Completed,2020-06-05,"2,148",1/1,25,76,2,935,"['kittenwriter', 'thunderboltkid', 'Inner_Core', 'Karrde90', 'Master0fTactics', 'Midknight347', 'dont_kill_the_code', 'SnackinDisaster', 'AnimeGaymer', 'tat45', 'Nighthawk88', 'ColdAlert', 'rinage', 'Lemon_Beemon', 'Guardian172', 'TearsofGaia', 'KakoK20', 'CaptnDeathCarpet', 'shadywriterlady', 'sniperwolf92', 'Vahenra', 'ODST_Bailey', 'Morphamagus', 'Archangels_Wrath', 'waspos', 'SanityIsSubjective', 'RicketyKid', 'Percabethatw', 'Bonnefeta', 'picklesthegreat', 'PunningLinguist', 'rincewitch', 'BioticLove', 'ralmags102189', 'peeira', 'andtheother', 'GoonsackGladiator', 'Robvan45', 'SweetMoose', 'mortifiedmind88', 'CobraCalamity', 'ZenithofDarkness', 'TheRealH00dini', 'Ronnambi', 'DrNeuvo', 'Liara__Archive', 'FalconStrike', 'podgle', 'Nightelfbane', 'killernurd', '1 more user']",[],
24548101,Endshpil',['pilfer_rinse'],General Audiences,M/M,Father Brown (2013),Father Brown/M. Hercule Flambeau,"Father Brown, M. Hercule Flambeau","First Kiss, Roman Catholicism, Chess, Religion, Late Night Conversations, Fluff",Russkii,2020-06-05,Completed,2020-06-05,"3,879",1/1,null,1,2,88,['High_quality_choir'],[],
24475375,Gambit,['Nightwind69'],General Audiences,Gen,"Transformers Generation One, The Transformers (Cartoon Generation One)",,"Slag (Transformers), Prowl (Transformers), Swoop","Chess, a bit of angst, but mostly chess, Prowl is not easily impressed",English,2020-05-31,Completed,2020-05-31,"3,363",1/1,4,34,3,288,"['LolWhatPog', 'TrinityofFire237', 'Corrosive_Cyanide', 'starboi_olo', 'TruestTrash', 'CyphertheNoteBringer', 'SeaOfRhun', 'PolyPairings', 'Novellarisia', 'SereiaOndine', 'PeculiarOne', 'Bubble_Corsair119', 'Felsong771376', 'eswehau', 'Lykaious', 'NightlySkitters', 'SunnySilver8', 'Fianna9', 'Dragonlady86', 'Popodoki', 'Quiet_Shadow']",[],
24469846,The Great General's Game,['lee_andrews'],General Audiences,Gen,"Dragon Age: Inquisition, Dragon Age (Video Games), Dragon Age - All Media Types",,"Loghain Mac Tir, Dorian Pavus, The Iron Bull (Dragon Age), Solas (Dragon Age), Cullen Rutherford, Leliana (Dragon Age)",Chess,English,2020-05-31,Completed,2020-05-31,"1,006",1/1,null,7,null,57,"['FictionalCricket', 'vlad_chatsky', 'Jojo66630', 'Lunananas', 'bitingReptile', 'takaelli']",[],
24418714,Opera Game,['SakuraRurouni'],General Audiences,Gen,"huretsushiyupurikiyua! | Fresh Pretty Cure!, purikiyua | PreCure | Pretty Cure Series",,Momozono Love | Cure Peach,"Drabble, Chess Metaphors",English,2020-05-28,Completed,2020-05-28,100,1/1,null,6,null,116,['EdVonStein'],[],
24377290,[VID] Everybody Wants To Rule The World,['momosansovino'],General Audiences,M/M,"Superman Red Son - Fandom, Superman - All Media Types",Clark Kent/Lex Luthor,"Clark Kent, Lex Luthor, Lois Lane, Diana (Wonder Woman)","Cold War, Chess Metaphors",English,2020-05-25,Completed,2020-05-25,109,1/1,null,12,2,237,"['meteor_light', 'Shiny_n_new', 'JusticePlague', 'The_Last_American_Virgin', 'DarkScarletRose', 'KogamiHades', 'SINslayer7']",[],
24338773,Cheating the No-Win Scenario,['VThinksOn'],General Audiences,M/M,"Star Trek: The Original Series, Star Trek: The Original Series (Movies)",James T. Kirk/Spock,"James T. Kirk, Spock","Post-Star Trek I: The Motion Picture, Reconciliation, Chess, Kobayashi Maru, Reminiscing, Developing Relationship",English,2020-05-23,Completed,2020-05-23,891,1/1,11,106,6,792,"['vkw10', 'valtteri', 'casillas', 'scifinerd2004', 'RavenLilyRose', 'coffeeandfandoms', 'hiihavebrainrot', 'Angelo500', 'MissLBlack', 'Hadewych', 'Just_Yes', 'TefUwU', 'wintershope', 'hellterrier', 'dukeofdumbass', 'blipper15', 'erster15', 'nomorethanreason', 'TheWildWoods', 'morena1969', 'rbarr', 'laughablepenguin', 'BexA21', 'rae_scribbler', 'Ellama', 'DystopiaEm', 'AJtheNerd', 'Beacuzz', 'Crysteelia', 'Savior_Of_The_Waking_World', 'deepforest01', 'Glommus', 'shinigamikiller16', 'OpalCowan', 'Maximiliane', 'Trekker', 'mikeyisaprince', 'greywitchy', 'enragedbisexual', 'Moonie_21', 'Nyota_Skywalker', 'endearingsalt', 'wellthenwhatthehellisgoingonhere', 'AnneRozaCat', 'Feen', 'InwardRhyme', 'surprisegents', 'Aven_Pendrake', 'all_new_wolverine', 'wisdomofcheer']",[],
24313729,the draw,['TolkienGirl'],General Audiences,Gen,The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien,"Finwe & Maedhros | Maitimo, Feanor | Curufinwe & Maedhros | Maitimo, Feanor | Curufinwe & Finwe","Finwe (Tolkien), Maedhros | Maitimo","Chess, The infamous attempt to put Mae on City Council, makes a reappearance, Drinking, Grandparents & Grandchildren, Finwe is blissfully ignorant of...so much",English,2020-05-22,Completed,2020-05-22,556,1/1,1,32,null,349,"['abbyforth', 'Thinwhitedutchess', 'TheChasm', 'Sauroning', 'AbsurdAngel', 'LessSadAmbarussa', 'sakasakiii', 'Lillithsea', 'chokingonwhys', 'auroramama', 'starryeyedgates', 'Leo_blaugrana313', 'KingofBones', 'Mehrdad_FreePalestine', 'ziggy', 'TeaLies', 'Reveenka', 'actina13', 'ArlenianChronicles']",[],
24289165,A Game of Chess,['ArtemisTheHuntress'],General Audiences,Gen,Ni Zhuan Cai Pan  | Gyakuten Saiban | Ace Attorney,"Ayasato Mayoi | Maya Fey & Naruhodou Ryuuichi | Phoenix Wright, Karuma Mei | Franziska von Karma & Mitsurugi Reiji | Miles Edgeworth","Naruhodou Ryuuichi | Phoenix Wright, Ayasato Mayoi | Maya Fey, Mitsurugi Reiji | Miles Edgeworth, Karuma Mei | Franziska von Karma","set sometime post-JFA, Chess, Sibling Rivalry, Banter, Humor, No Romance, Bad Puns, Just siblings goofing off",English,2020-05-20,Completed,2020-05-20,"3,354",1/1,20,132,23,737,"['Dramono', 'kiwimannnn', 'QuinnAlayn', 'imp_vg', 'bewitchedbotheredbewildered', 'jammydodger666', 'gender_is_meaningless', 'sweetapplewrites', 'MagnanimousBastard', 'kaisens', 'Tumpadumpling', 'bottledwater', 'amalgamezz', 'thegr8estplan', 'catcaesar', 'PrincevAshe', 'rzredvines', 'MayaWasTaken', 'MagicWhiskers_29', 'standsmall', 'OldSauk411', 'TheNerdlet', 'Xin_Valvotorez', 'thismessedmeupsobad', 'TheatricSmile', 'enteesto', 'Gia_my_roommate', 'IntrovertedEnigma', 'farewell_igotofindaworm', 'sisterskeeper', 'Level99Eevee', 'pinkpiano26', 'a_ndromeda', 'wasabicouscous', 'chicken_piccata', 'cassandrasbian', 'Mantype', 'MandaloreArtist', 'Dinohunter5904', 'SleepyCallaLily', 'crystalline_repose', 'aominedaikis', 'FallenGinkgo', 'Hotel_Japanifornia', 'MiylaCrystil', 'Coroniel', 'unseenbox', 'Mappy', 'Daeranilen', 'Lucky_Guardian']",[],
24271681,"""your move.""",['orphan_account'],General Audiences,M/M,Sanders Sides (Web Series),Deceit | Janus Sanders & Logic | Logan Sanders,"Logic | Logan Sanders, Deceit | Janus Sanders","Fluff, Chess, they're just vibing, One Shot, Post-Episode: Putting Others First - Selfishness v. Selflessness Redux | Sanders Sides",English,2020-05-19,Completed,2020-05-19,"1,311",1/1,3,122,12,508,"['Ricast11', 'stale_soap', 'Frugi', 'watercolourskies', 'yukatsuri', 'CrysEatsRocks', 'Mygaythoughts', 'Ollie_Mor', 'blackvelvetwisteria', 'chocococo17', 'caramelcat', 'Oojamaflip', 'Dyphen', 'snakes666', 'spritzalism', 'SkyeGazer', 'TinyBookDragon', 'Kittycattycat', 'TheItalianAlchemist', 'Keep_Calm_And_Ship_Demumbridge', 'IncrediblyUndead', 'VeryCoolKid69420', 'Aquazel', 'LordKnightAlex', 'vermillionmikuri', 'Lacila', 'kate_nienie', 'rauberrauber', 'thewordyhibiscus', 'iftheybeworthy', 'beccabecky', 'LunarEclipse524', 'cloakoflevitation', 'Ace_writer_here', 'ARandomQuark', 'Aromantic_Royalty', 'newnins', 'BottlWorms', 'Taytay2335', 'Kity_Kat', 'watchpuppies', 'No_K006', 'JoaneValenti', 'ImperialKatwala', 'DarkAndStormyKnight', 'blurrydino', 'Wilful_lime', 'VioletAssassin1124', 'CalmWaveofChaos', 'KyorOka']",[],
24235690,Move A Scout,['merchantivory'],General Audiences,M/M,"Star Wars - All Media Types, Star Wars Sequel Trilogy",Poe Dameron/Finn,"Poe Dameron, Finn (Star Wars)","First Kiss, Chess, but it's star wars chess!, so it's cool!",English,2020-05-17,Completed,2020-05-17,"1,114",1/1,2,85,6,570,"['revalis_landing', 'Flint_toaster', 'panchampion', 'Chifuyunistas', 'florence_welch_enthusiast', 'janebby', 'camcatwriter', 'cameronsolace', 'Ravelen', 'Eagles_Magpies_and_Crows', 'PinkTreeFairy', 'SammiiPiie', 'smartspazz', 'MyUsualUsernameWasTaken', 'TEDTHEF1RST', 'kleinHanschen', 'gingerbread_speargrass', 'ChelseaIBelieve', 'an_am_ar_ia', 'LunaGreen19', 'Legend_of_Silver', 'karlachslove', 'narryme', 'distinctdarkness', 'Arcadia24', 'CheshirePendragon', 'kiwirican', 'hoemystars', 'SpookyBibi', 'Legless_fish_on_rollerskates', 'Iampermanentlyconfused', 'goosechases', 'JeraKenaz', 'bakerstr221', 'TheCoffeeBadger', 'tsundoku', 'talyag', 'HazelSage', 'Plata_Pedernal', 'JugglingHighly', 'SugarSpiceandCurseWords', 'hegemony', 'Milli', 'foolyoulove', 'OofKatIsANerd', 'delgay', 'multifandomhoodies', 'DarthRhiannon', 'redhelix83', 'theendpoem']",[],
24150859,Chess with the Fuhrer,['scoutshamcostume'],General Audiences,F/M,Fullmetal Alchemist: Brotherhood & Manga,"Riza Hawkeye/Roy Mustang, Havoc/Catalina (mentioned)","Riza Hawkeye, Roy Mustang, Black Hayate (Fullmetal Alchemist), Jean Havoc (mentioned), Rebecca Catalina (mentioned), Grumman (Fullmetal Alchemist) (mentioned), Dr. Marcoh (mentioned)","Established Relationship, Fluff, Domestic Fluff, Chess, Annoying Questions, Riza Is Angry That People Keep Speculating About Her Love Life, Roy is impatient about diplomacy, also they're in love, because that's not a surprise to anyone at all ever, Post-Promised Day, questions about the future, (squidward voice) fuuuutuuuuure, One Shot, alcohol is mentioned jsyk",English,2020-05-12,Completed,2020-05-12,"1,908",1/1,6,103,5,858,"['Mr_kat', 'GreenBloodedFool', 'katebishoop', 'st_princess', 'Sofiyb5', 'Tired_Twili', 'aizoro', 'Magipies', 'SunsetPetals', 'AnonFicReader', 'Laurachan', 'Blodeuwedd', 'professorRidiculous', 'Umibe_no_otome', 'ackermanx', 'Rogueraven18', 'SarahUndomiel', 'Ehards29', 'maiaraiadette', 'azulamitys', 'RoianaMustang', 'shomaun_ho', 'ghostlyeris', 'Minifloye', 'KnightyLight', 'BSDStolemySanity', 'LittleRiza', 'MegTheMighty', 'chippy_lightgaia', 'sakurasmoon', 'MossMetal', 'bringingglory', 'Angel_Bazethiel', 'Seas_aRome', 'WinglessHawk', 'Riddlemethis64', 'eskalations', 'Musingsofthesky', 'swedish_short_snout', 'thique_koga', 'artemyss', 'Dailenna', 'miasama', 'MissNevermind', 'mandynightfury', 'Mialysse', 'Nimue34', 'VioletObliv1', 'DieLerche', 'BastetWrites']",[],
23931538,The Chess-taurant at the End of the Universe,['EnsignAdano'],General Audiences,Gen,Futurama,,"Philip J. Fry, Stephen Hawking, Nichelle Nichols, Al Gore, Gary Gygax, Deep Blue","Episode: s02e16 Anthology of Interest I, Vice Presidential Action Rangers, What-If Machine, Chess, Games, Competition, Humor, Happy Ending, Found Family",English,2020-04-30,Completed,2020-04-30,"5,611",1/1,3,7,2,114,"['LadyM212', 'death_march', 'Halo99Elite', 'Bliffenstimmers']",[],
23428090,Dribble Drabble Collection,['WolfesPuppies'],General Audiences,Multi,The Great Library Series - Rachel Caine,"Dario Santiago/Khalila Seif, Niccolo Santi/Christopher Wolfe, Jess Brightwell/Morgan Hault","Christopher Wolfe (The Great Library), Khalila Seif, Dario Santiago, Niccolo Santi, Glain Wathen, Thomas Schreiber (The Great Library), Jess Brightwell, Morgan Hault, Zara Cole, Artifex Magnus (The Great Library)","Printing Presses, Trains, Hair Braiding, Family, Cooking Lessons, Restraints, Implied/Referenced Torture, the iron tower, Friendship, Tattoos, Gambling, Drinking, Anniversary, Holding Hands, quills, Weddings, Wedding Nerves, mild injury reference, Angst, mentions of rome, Languages and Linguistics, Welsh Character, Prison, Chess",English,2020-04-01,Completed,2020-04-30,"3,100",30/30,211,20,1,425,"['DepressedDevil', 'RainbowKeepers7711', 'aceofspace13', 'justmelookingbackatme', 'SouseisekiAmazing', 'Avourellion', 'simplystargazing', 'serendipitysnape', 'coffeeandlibraries', 'EmLeeKoe', 'RosalindInPants', 'blessedharlot', 'Mazeem']",[],
23859112,i'm in my bed (and you're not here),['burnedplaylists'],General Audiences,M/M,Star Trek: The Original Series,"Leonard ""Bones"" McCoy/Spock","Spock (Star Trek), Leonard ""Bones"" McCoy, James T. Kirk, Hikaru Sulu, Pavel Chekov","Coffee, POV Leonard ""Bones"" McCoy, Cute, Pet Names, Vulcan Language, Chess, Replicators, Mornings, Domestic, Fluff, Annoyed Leonard ""Bones"" McCoy, Sharing a Bed, Relationship Reveal",English,2020-04-26,Completed,2020-04-26,381,1/1,9,183,16,"1,091","['Gumball567', 'Tigerroar52', 'nemo9', 'ClaireAnnabelleWhitetail', 'strawberryluvr', 'The_Spectre', 'Lysopia', 'lilybaggins', 'hypatia', 'SpinningWater', 'Fluffy_Leech', 'Hannigram4lyfe', 'jun_kie', 'Nikkiti', 'madeia', 'Listen_to_the_man', 'Maverick13', 'LaurelQuill', 'Londonreed', 'Kohakuryu', 'StagofRomulus', 'dhiamn_aehallh', 'KingderIsBack', 'willruadh', 'GingerT0mCat', 'SAMBOT2000xp', 'Ashana_Mokushiroku', 'TheWaterbottleOfFate', 'IronRatch', 'Chipuliara', 'Lott', 'Greenwithin', 'sparkly_seagull', 'FerAmayaSnape', 'Judianna', 'WattieSpottie', 'GalaxyRanger', 'The_sloth_king', 'Heccate', 'clearblueski', 'toboldlyship', 'Syblenic', 'AndTheyLived', 'cutestcloud', 'LuKofr', 'swimmingwolf59', 'chaosandcoco', 'honeysmoothie', 'All_Hail_Staan', 'metagear']",[],
23742481,Just a game of chess between two castaways,['TFALokiwriter'],General Audiences,Gen,Lost in Space (TV 1965),Will Robinson & Zachary Smith,"Will Robinson, Zachary Smith, Robot (Lost in Space)","Foreshadowing, Denial of Feelings, Pre episode: s01e27 The Lost Civilization, Pre episode: s01e26 All That Glitters, Chess, Canon Compliant",English,2020-04-19,Completed,2020-04-19,"1,238",1/1,2,3,null,27,"['KieranHawke612', 'LISfriendsgirl', 'CassieSky']",[],
23689372,gambit | fourth doctor,['nihilisten'],General Audiences,F/M,Doctor Who,"Fourth Doctor/Reader, The Doctor (Doctor Who)/Reader","Fourth Doctor, The Doctor (Doctor Who), Reader, K9 (Doctor Who)",Chess,English,2020-04-17,Completed,2020-04-17,"1,133",1/1,1,76,9,912,"['FandomObscure', 'noodleleg', 'EveCastell', 'melonpen', 'AshesofAbaddon', 'BonnetTeach1717', 'hawthornbrooke', 'fresh_baked_bread', 'ToastedWorms', 'Sebbybro', 'Auroraty_08', 'Eboni_Napalm', 'Crooked_Ears', 'SleepSheep4', 'cybermat', 'Liza_Popova', 'thefandomshavethephonebox', 'Lady_ZomBiiE', 'MonaLisa709', 'Did_a_flip_off_a_bridge', 'Nojustno_okonce', 'PegasusfuerArme', 'dearlawdimasimp', 'Qualitychaoslover', 'The_Doctor_Hunts_Blue_Angels_With_Magic', 'ChibiPanda8888', 'TheEarthFey', 'Writer156', 'doctordiscotits', 'BloodyScribbles', 'ificouldrunstraightintothesuniwould', 'ohnoitstheo', 'Doctor_Who1234', 'OddSenju', 'Djsxm', 'Ozwalt', 'The_Wolve', 'Whimsycle']",[],
23589421,personal growth,['hahagh0st'],General Audiences,M/M,Star Trek,James T. Kirk/Spock,"Spock (Star Trek), James T. Kirk","Fluff, writing prompt: personal growth, Personal Growth, One Shot, Chess, fast paced, passing of time, Falling In Love",English,2020-04-11,Completed,2020-04-11,"2,552",1/1,1,40,3,413,"['coffeeandfandoms', 'Cam09Cam', 'OpalCowan', 'Jeanz07', 'whovianhiddlestoner', 'A_nonny_Minnie_mouse', 'Handlemewithcare', 'floriish', 'wellthenwhatthehellisgoingonhere', 'bby_is_tired', 'irinadimitri', 'TheCrowLover187', 'goteamventure', 'A_Queer_In_Spaceland', 'Smilingfish', 'KittenWolf29', 'Zombiemaven', 'Beacuzz', 'Schrodingers_Vibes', 'squip_em', 'amauck', 'Solanny', 'chimkinsoup', 'nashapixie', 'oui_oui_mon_ami', 'MysteryLover591', 'ember88']",[],
23491009,Enchanted to Meet You/Bie Lai Wu Yang,['veronica_tao'],General Audiences,M/M,"X-Men (Movieverse), Marvel Cinematic Universe","Erik Lehnsherr/Charles Xavier, Erik Lehnsherr & Charles Xavier","Erik Lehnsherr, Charles Xavier, Hank McCoy, Raven | Mystique","Happy Ending, Smart Is The New Sexy, Lust at First Sight, Flashbacks, Chess, Mindfuck, One of My Favorites, Erik is a Sweetheart, Erik Logic Is The Best Logic, Charles Xavier has a Ph.D in Adorable, Honestly Charles What Are You Thinking, Erik Lehnsherr Loves Charles Xavier, Charles Xavier Needs a Hug",Zhong Wen -Pu Tong Hua  Guo Yu,2020-04-05,Completed,2020-04-05,"6,974",1/1,2,13,1,366,"['tofupudding33', 'CgreenH', 'yuyu_kdl', 'Kyzss', 'momomomolly']",[],
23477170,Chess Master,['TsarinaTorment'],General Audiences,Gen,"Thunderbirds, Thunderbirds Are Go (Cartoon 2015)",,"Gordon Tracy, John Tracy, Alan Tracy, EOS (Thunderbirds)","Family, Fluff, Chess, irrelief",English,2020-04-04,Completed,2020-04-04,728,1/1,2,45,3,386,"['theeofhats', 'FeatherWolf925', 'Vi_olet11', 'PrettyMuchObsessive', 'ScarfaceClaw', 'Look_for_the_miracles', 'Tug', 'starryTaNi', '2ndOutOf7', 'JJY221', 'xQueen_of_Despairx', 'Fyoex', 'SIMPFORAIZAWApleasedontbreakmyheart', 'Lemon_Boi15', 'Snoopy_owl', 'DruidX', 'Nova_99', 'nemo_noon', 'Penguins_Salute', 'icabyppup', 'Elaendorlien', 'SarcasticNerd', 'ShadowMyst', 'Roselle_Storm', 'ethanmarinia', 'Godsliltippy', 'Violet_Phantom', 'SinEater', 'Lisala', 'liesorlife']",[],
23121058,Slightly More Human,['bulllshitzarry'],General Audiences,M/M,Wen Hao sutoreidotsugusu | Bungou Stray Dogs,Dazai Osamu/Nakahara Chuuya (Bungou Stray Dogs),"Dazai Osamu (Bungou Stray Dogs), Nakahara Chuuya (Bungou Stray Dogs), Oda Sakunosuke (Bungou Stray Dogs), Mori Ougai (Bungou Stray Dogs), Fyodor Dostoyevsky (Bungou Stray Dogs), Arahabaki (Bungou Stray Dogs), Shibusawa Tatsuhiko (Bungou Stray Dogs)","Post-Dead Apple (Bungou Stray Dogs), Acceptance, Feelings Realization, Chess Metaphors, Angst with a Happy Ending, Attempt at Humor",English,2020-04-01,Completed,2020-04-01,"3,948",1/1,6,104,10,"1,347","['Rainbow_Fluff', 'sisyphus_is_tired', 'YesIamsadthanksforasking', 'Toobusybeingyours', 'JunoJules', 'Rose_Mendoza', 'medeiia', 'Suibian_rouye', 'Amyrilis', 'Dru_k', 'LeseLille', 'LittleEmbers', 'thespiritsofdance', 'bookscandlescoffee', 'HuntDue', 'lovingiseasy_434', 'Tsukino_Yurin', 'akikomirana', 'rorydawn', 'Kiitsuna', 'Xx_MiVeMi_xX', 'MarionettePuppet', 'GhostofDVDs', 'DGbeam', 'Ne_znay_kak', 'lattialaatta', 'Osachuu_55', 'middlemist_r3d', 'sinnamonpork', 'Forever_al0ne', 'psychgrimmlover', 'CindyCat', 'Kuromi_kunchansama', 'lulufan54321', 'Katarynka', 'ImTiredAndHungry', 'spookysar', 'Katt_Kitteh', 'terminally_terrors', 'liliths_moon_bunny', 'Kiri0918', 'KuroMyy', 'hisoka_morrow', 'paxxy', 'velvetshoes', 'locaxlaficcion', 'deathlei', 'ant3iku', 'azurelynx', 'allegorical', '1 more user']",[],
